FID,date,neighbors,neighbor_count
2881,1994-07-21,"        FID       date
2773   3156 1994-07-23
2774   3157 1994-07-23
6162   3155 1994-07-23
6163   3153 1994-07-23
6164   3154 1994-07-23
7226   2682 1994-07-19
8147   3158 1994-07-23
11096  2803 1994-07-19
11097  2808 1994-07-21",9
1331,1994-07-30,"       FID       date
1135  1368 1994-07-28
1402  1407 1994-07-28
3502  1369 1994-07-28
6280  1289 1994-07-28
8094  1289 1994-07-30",5
1289,1994-07-30,"       FID       date
1135  1368 1994-07-28
1311  1331 1994-07-28
1402  1407 1994-07-28
3502  1369 1994-07-28
6372  1444 1994-07-28
6993  1331 1994-07-30",6
1331,1995-06-30,"        FID       date
478    1289 1995-06-30
1659   1368 1995-07-02
2596   1247 1995-06-30
2635   1248 1995-06-30
3719   1368 1995-06-30
4146   1407 1995-07-02
4286   1290 1995-06-30
4982   1330 1995-06-30
11404  1369 1995-07-02",9
1290,1995-06-30,"        FID       date
478    1289 1995-06-30
1659   1368 1995-07-02
2257   1331 1995-06-30
2596   1247 1995-06-30
2635   1248 1995-06-30
2906   1331 1995-07-02
3719   1368 1995-06-30
4146   1407 1995-07-02
4982   1330 1995-06-30
11404  1369 1995-07-02",10
1368,1995-06-30,"        FID       date
478    1289 1995-06-30
2257   1331 1995-06-30
2596   1247 1995-06-30
2635   1248 1995-06-30
2906   1331 1995-07-02
4146   1407 1995-07-02
4286   1290 1995-06-30
4982   1330 1995-06-30
11404  1369 1995-07-02",9
1330,1995-06-30,"        FID       date
478    1289 1995-06-30
1659   1368 1995-07-02
2257   1331 1995-06-30
2596   1247 1995-06-30
2635   1248 1995-06-30
2906   1331 1995-07-02
3719   1368 1995-06-30
4146   1407 1995-07-02
4286   1290 1995-06-30
11404  1369 1995-07-02",10
1247,1995-06-30,"        FID       date
478    1289 1995-06-30
1659   1368 1995-07-02
2257   1331 1995-06-30
2635   1248 1995-06-30
2906   1331 1995-07-02
3719   1368 1995-06-30
4146   1407 1995-07-02
4286   1290 1995-06-30
4982   1330 1995-06-30
11404  1369 1995-07-02",10
1289,1995-06-30,"        FID       date
1659   1368 1995-07-02
2257   1331 1995-06-30
2596   1247 1995-06-30
2635   1248 1995-06-30
2906   1331 1995-07-02
3719   1368 1995-06-30
4146   1407 1995-07-02
4286   1290 1995-06-30
4982   1330 1995-06-30
11404  1369 1995-07-02",10
1248,1995-06-30,"        FID       date
478    1289 1995-06-30
1659   1368 1995-07-02
2257   1331 1995-06-30
2596   1247 1995-06-30
2906   1331 1995-07-02
3719   1368 1995-06-30
4146   1407 1995-07-02
4286   1290 1995-06-30
4982   1330 1995-06-30
11404  1369 1995-07-02",10
1369,1995-07-02,"       FID       date
78    1368 1995-07-04
79    1331 1995-07-04
232   1407 1995-07-04
478   1289 1995-06-30
507   1289 1995-07-04
1012  1330 1995-07-04
1659  1368 1995-07-02
1842  1290 1995-07-04
2257  1331 1995-06-30
2596  1247 1995-06-30
2635  1248 1995-06-30
2906  1331 1995-07-02
3358  1444 1995-07-04
3719  1368 1995-06-30
4146  1407 1995-07-02
4286  1290 1995-06-30
4982  1330 1995-06-30
8714  1332 1995-07-04",18
1331,1995-07-02,"        FID       date
78     1368 1995-07-04
232    1407 1995-07-04
341    1369 1995-07-04
478    1289 1995-06-30
507    1289 1995-07-04
1012   1330 1995-07-04
1659   1368 1995-07-02
1842   1290 1995-07-04
2596   1247 1995-06-30
2635   1248 1995-06-30
3719   1368 1995-06-30
4146   1407 1995-07-02
4286   1290 1995-06-30
4982   1330 1995-06-30
8714   1332 1995-07-04
11404  1369 1995-07-02",16
1368,1995-07-02,"        FID       date
79     1331 1995-07-04
232    1407 1995-07-04
341    1369 1995-07-04
478    1289 1995-06-30
507    1289 1995-07-04
1012   1330 1995-07-04
1842   1290 1995-07-04
2257   1331 1995-06-30
2596   1247 1995-06-30
2635   1248 1995-06-30
2906   1331 1995-07-02
3358   1444 1995-07-04
4146   1407 1995-07-02
4286   1290 1995-06-30
4982   1330 1995-06-30
11404  1369 1995-07-02",16
1407,1995-07-02,"        FID       date
78     1368 1995-07-04
79     1331 1995-07-04
341    1369 1995-07-04
478    1289 1995-06-30
507    1289 1995-07-04
1012   1330 1995-07-04
1659   1368 1995-07-02
1842   1290 1995-07-04
2257   1331 1995-06-30
2596   1247 1995-06-30
2635   1248 1995-06-30
2906   1331 1995-07-02
3358   1444 1995-07-04
3719   1368 1995-06-30
4286   1290 1995-06-30
4982   1330 1995-06-30
8714   1332 1995-07-04
11404  1369 1995-07-02",18
1289,1995-07-04,"        FID       date
78     1368 1995-07-04
79     1331 1995-07-04
232    1407 1995-07-04
341    1369 1995-07-04
1012   1330 1995-07-04
1659   1368 1995-07-02
1842   1290 1995-07-04
2906   1331 1995-07-02
3358   1444 1995-07-04
4146   1407 1995-07-02
6793   1368 1995-07-06
7706   1331 1995-07-06
8714   1332 1995-07-04
11404  1369 1995-07-02",14
1330,1995-07-04,"        FID       date
78     1368 1995-07-04
79     1331 1995-07-04
232    1407 1995-07-04
341    1369 1995-07-04
507    1289 1995-07-04
1659   1368 1995-07-02
1842   1290 1995-07-04
2906   1331 1995-07-02
3358   1444 1995-07-04
4146   1407 1995-07-02
6793   1368 1995-07-06
7706   1331 1995-07-06
8714   1332 1995-07-04
11404  1369 1995-07-02",14
1331,1995-07-04,"        FID       date
78     1368 1995-07-04
232    1407 1995-07-04
341    1369 1995-07-04
507    1289 1995-07-04
1012   1330 1995-07-04
1659   1368 1995-07-02
1842   1290 1995-07-04
4146   1407 1995-07-02
6793   1368 1995-07-06
8714   1332 1995-07-04
11404  1369 1995-07-02",11
1332,1995-07-04,"        FID       date
79     1331 1995-07-04
232    1407 1995-07-04
341    1369 1995-07-04
507    1289 1995-07-04
1012   1330 1995-07-04
1842   1290 1995-07-04
2906   1331 1995-07-02
4146   1407 1995-07-02
7706   1331 1995-07-06
11404  1369 1995-07-02",10
1290,1995-07-04,"        FID       date
78     1368 1995-07-04
79     1331 1995-07-04
232    1407 1995-07-04
341    1369 1995-07-04
507    1289 1995-07-04
1012   1330 1995-07-04
1659   1368 1995-07-02
2906   1331 1995-07-02
4146   1407 1995-07-02
6793   1368 1995-07-06
7706   1331 1995-07-06
8714   1332 1995-07-04
11404  1369 1995-07-02",13
1368,1995-07-04,"        FID       date
79     1331 1995-07-04
232    1407 1995-07-04
341    1369 1995-07-04
507    1289 1995-07-04
1012   1330 1995-07-04
1842   1290 1995-07-04
2906   1331 1995-07-02
3358   1444 1995-07-04
4146   1407 1995-07-02
7706   1331 1995-07-06
11404  1369 1995-07-02",11
1369,1995-07-04,"       FID       date
78    1368 1995-07-04
79    1331 1995-07-04
232   1407 1995-07-04
507   1289 1995-07-04
1012  1330 1995-07-04
1659  1368 1995-07-02
1842  1290 1995-07-04
2906  1331 1995-07-02
3358  1444 1995-07-04
4146  1407 1995-07-02
6793  1368 1995-07-06
7706  1331 1995-07-06
8714  1332 1995-07-04",13
1444,1995-07-04,"        FID       date
78     1368 1995-07-04
232    1407 1995-07-04
341    1369 1995-07-04
507    1289 1995-07-04
1012   1330 1995-07-04
1659   1368 1995-07-02
4146   1407 1995-07-02
6793   1368 1995-07-06
11404  1369 1995-07-02",9
1407,1995-07-04,"        FID       date
78     1368 1995-07-04
79     1331 1995-07-04
341    1369 1995-07-04
507    1289 1995-07-04
1012   1330 1995-07-04
1659   1368 1995-07-02
1842   1290 1995-07-04
2906   1331 1995-07-02
3358   1444 1995-07-04
6793   1368 1995-07-06
7706   1331 1995-07-06
8714   1332 1995-07-04
11404  1369 1995-07-02",13
1368,1995-07-06,"       FID       date
79    1331 1995-07-04
179   1331 1995-07-08
232   1407 1995-07-04
341   1369 1995-07-04
507   1289 1995-07-04
1012  1330 1995-07-04
1023  1289 1995-07-08
1363  1369 1995-07-08
1683  1330 1995-07-08
1842  1290 1995-07-04
2896  1407 1995-07-08
3358  1444 1995-07-04
3817  1290 1995-07-08
7706  1331 1995-07-06",14
1331,1995-07-06,"       FID       date
78    1368 1995-07-04
232   1407 1995-07-04
254   1368 1995-07-08
341   1369 1995-07-04
507   1289 1995-07-04
1012  1330 1995-07-04
1023  1289 1995-07-08
1363  1369 1995-07-08
1683  1330 1995-07-08
1842  1290 1995-07-04
2896  1407 1995-07-08
3817  1290 1995-07-08
6793  1368 1995-07-06
8714  1332 1995-07-04",14
3582,1995-08-12,"       FID       date
3406  3879 1995-08-14
3407  3880 1995-08-14
6382  3878 1995-08-14
6383  3877 1995-08-14
8166  3583 1995-08-12",5
3583,1995-08-12,"       FID       date
3406  3879 1995-08-14
3407  3880 1995-08-14
5333  3582 1995-08-12
6382  3878 1995-08-14
6383  3877 1995-08-14",5
2941,1995-10-11,"        FID       date
545    3014 1995-10-13
546    3013 1995-10-13
621    2948 1995-10-13
622    2947 1995-10-13
942    2949 1995-10-13
1029   2880 1995-10-13
1030   2879 1995-10-13
2314   3083 1995-10-13
2511   2682 1995-10-13
3297   2742 1995-10-13
4124   2950 1995-10-13
5608   2741 1995-10-13
6895   2946 1995-10-13
10615  2683 1995-10-13",14
1332,1996-06-24,"        FID       date
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1331   1331 1996-06-26
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
6847   1330 1996-06-26
7064   1408 1996-06-24
10510  1290 1996-06-26
11226  1288 1996-06-24",16
1408,1996-06-24,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
1153   1444 1996-06-24
1331   1331 1996-06-26
1862   1367 1996-06-24
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
6847   1330 1996-06-26
10510  1290 1996-06-26
11226  1288 1996-06-24",20
1289,1996-06-24,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
1153   1444 1996-06-24
1331   1331 1996-06-26
1862   1367 1996-06-24
3935   1248 1996-06-24
4072   1247 1996-06-24
6847   1330 1996-06-26
7064   1408 1996-06-24
10510  1290 1996-06-26
11226  1288 1996-06-24",19
1444,1996-06-24,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
571    1407 1996-06-26
992    1369 1996-06-26
1862   1367 1996-06-24
2645   1289 1996-06-26
6847   1330 1996-06-26
7064   1408 1996-06-24
11226  1288 1996-06-24",13
1247,1996-06-24,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
1331   1331 1996-06-26
1862   1367 1996-06-24
2645   1289 1996-06-26
3935   1248 1996-06-24
6847   1330 1996-06-26
7064   1408 1996-06-24
10510  1290 1996-06-26
11226  1288 1996-06-24",19
1288,1996-06-24,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
1153   1444 1996-06-24
1331   1331 1996-06-26
1862   1367 1996-06-24
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
6847   1330 1996-06-26
7064   1408 1996-06-24
10510  1290 1996-06-26",20
1248,1996-06-24,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
1331   1331 1996-06-26
1862   1367 1996-06-24
2645   1289 1996-06-26
4072   1247 1996-06-24
6847   1330 1996-06-26
7064   1408 1996-06-24
10510  1290 1996-06-26
11226  1288 1996-06-24",19
1290,1996-06-24,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
1331   1331 1996-06-26
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
6847   1330 1996-06-26
7064   1408 1996-06-24
11226  1288 1996-06-24",17
1368,1996-06-24,"        FID       date
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1153   1444 1996-06-24
1331   1331 1996-06-26
1862   1367 1996-06-24
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
6847   1330 1996-06-26
7064   1408 1996-06-24
10510  1290 1996-06-26
11226  1288 1996-06-24",18
1330,1996-06-24,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
1153   1444 1996-06-24
1331   1331 1996-06-26
1862   1367 1996-06-24
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
7064   1408 1996-06-24
10510  1290 1996-06-26
11226  1288 1996-06-24",19
1407,1996-06-24,"        FID       date
9      1368 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
992    1369 1996-06-26
1118   1332 1996-06-24
1153   1444 1996-06-24
1331   1331 1996-06-26
1862   1367 1996-06-24
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
6847   1330 1996-06-26
7064   1408 1996-06-24
10510  1290 1996-06-26
11226  1288 1996-06-24",19
1367,1996-06-24,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
571    1407 1996-06-26
992    1369 1996-06-26
1153   1444 1996-06-24
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
6847   1330 1996-06-26
7064   1408 1996-06-24
11226  1288 1996-06-24",15
1331,1996-06-24,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
6847   1330 1996-06-26
7064   1408 1996-06-24
10510  1290 1996-06-26
11226  1288 1996-06-24",17
1369,1996-06-24,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
1118   1332 1996-06-24
1153   1444 1996-06-24
1331   1331 1996-06-26
1862   1367 1996-06-24
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
6847   1330 1996-06-26
7064   1408 1996-06-24
10510  1290 1996-06-26
11226  1288 1996-06-24",19
1368,1996-06-26,"        FID       date
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1153   1444 1996-06-24
1256   1289 1996-06-28
1331   1331 1996-06-26
1791   1331 1996-06-28
1862   1367 1996-06-24
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
4489   1290 1996-06-28
5432   1369 1996-06-28
6847   1330 1996-06-26
6893   1247 1996-06-28
7064   1408 1996-06-24
9327   1248 1996-06-28
10510  1290 1996-06-26
11226  1288 1996-06-24",24
1330,1996-06-26,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
1153   1444 1996-06-24
1256   1289 1996-06-28
1331   1331 1996-06-26
1791   1331 1996-06-28
1862   1367 1996-06-24
2572   1368 1996-06-28
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
4489   1290 1996-06-28
5432   1369 1996-06-28
6893   1247 1996-06-28
7064   1408 1996-06-24
9327   1248 1996-06-28
10510  1290 1996-06-26
11226  1288 1996-06-24",26
1289,1996-06-26,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
1153   1444 1996-06-24
1331   1331 1996-06-26
1791   1331 1996-06-28
1862   1367 1996-06-24
2572   1368 1996-06-28
3935   1248 1996-06-24
4072   1247 1996-06-24
4489   1290 1996-06-28
5432   1369 1996-06-28
6847   1330 1996-06-26
6893   1247 1996-06-28
7064   1408 1996-06-24
9327   1248 1996-06-28
10510  1290 1996-06-26
11226  1288 1996-06-24",25
1407,1996-06-26,"        FID       date
9      1368 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
992    1369 1996-06-26
1118   1332 1996-06-24
1153   1444 1996-06-24
1256   1289 1996-06-28
1331   1331 1996-06-26
1791   1331 1996-06-28
1862   1367 1996-06-24
2572   1368 1996-06-28
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
4489   1290 1996-06-28
5432   1369 1996-06-28
6847   1330 1996-06-26
6893   1247 1996-06-28
7064   1408 1996-06-24
9327   1248 1996-06-28
10510  1290 1996-06-26
11226  1288 1996-06-24",26
1331,1996-06-26,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
1256   1289 1996-06-28
2572   1368 1996-06-28
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
4489   1290 1996-06-28
5432   1369 1996-06-28
6847   1330 1996-06-26
6893   1247 1996-06-28
7064   1408 1996-06-24
9327   1248 1996-06-28
10510  1290 1996-06-26
11226  1288 1996-06-24",23
1369,1996-06-26,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
444    1290 1996-06-24
571    1407 1996-06-26
1118   1332 1996-06-24
1153   1444 1996-06-24
1256   1289 1996-06-28
1331   1331 1996-06-26
1791   1331 1996-06-28
1862   1367 1996-06-24
2572   1368 1996-06-28
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
4489   1290 1996-06-28
6847   1330 1996-06-26
6893   1247 1996-06-28
7064   1408 1996-06-24
9327   1248 1996-06-28
10510  1290 1996-06-26
11226  1288 1996-06-24",25
1290,1996-06-26,"        FID       date
9      1368 1996-06-24
26     1407 1996-06-24
36     1331 1996-06-24
60     1369 1996-06-24
106    1289 1996-06-24
199    1330 1996-06-24
390    1368 1996-06-26
571    1407 1996-06-26
992    1369 1996-06-26
1118   1332 1996-06-24
1256   1289 1996-06-28
1331   1331 1996-06-26
1791   1331 1996-06-28
2572   1368 1996-06-28
2645   1289 1996-06-26
3935   1248 1996-06-24
4072   1247 1996-06-24
5432   1369 1996-06-28
6847   1330 1996-06-26
6893   1247 1996-06-28
7064   1408 1996-06-24
9327   1248 1996-06-28
11226  1288 1996-06-24",23
1289,1996-06-28,"        FID       date
390    1368 1996-06-26
571    1407 1996-06-26
992    1369 1996-06-26
1331   1331 1996-06-26
1791   1331 1996-06-28
2572   1368 1996-06-28
4489   1290 1996-06-28
5432   1369 1996-06-28
6847   1330 1996-06-26
6893   1247 1996-06-28
9327   1248 1996-06-28
10510  1290 1996-06-26",12
1290,1996-06-28,"       FID       date
390   1368 1996-06-26
571   1407 1996-06-26
992   1369 1996-06-26
1256  1289 1996-06-28
1331  1331 1996-06-26
1791  1331 1996-06-28
2572  1368 1996-06-28
2645  1289 1996-06-26
5432  1369 1996-06-28
6847  1330 1996-06-26
6893  1247 1996-06-28
9327  1248 1996-06-28",12
